Probe_ID,SampleVar,LogVarRatio,DiffLevene,t,P.Value,Adj.P.Value,Bonferroni,chr,pos,strand,UCSC_RefGene_Name,UCSC_RefGene_Accession,UCSC_RefGene_Group,Phantom,DMR,Enhancer,HMM_Island,Regulatory_Feature_Name,Regulatory_Feature_Group,DHS,Probe_SNPs,Probe_SNPs_10,Islands_Name,Relation_to_Island
cg09231376,0.127948748,-0.9927188,-0.137643423,-2.430678376,0.01619374,0.994999996,1,chr10,80466414,-,,,,,,TRUE,,,,,,,,OpenSea
cg22954787,0.153491642,-0.891861908,-0.150464621,-2.425925108,0.016198844,0.994999996,1,chr6,31599631,-,BAT2,NM_080686,Body,,,,6:31707470-31707760,,,,,,chr6:31599519-31599761,Island
cg09094674,0.054231489,-0.709755098,-0.089375916,-2.425780257,0.016205113,0.994999996,1,chr16,23194733,-,SCNN1G,NM_001039,5'UTR,,,,16:23101218-23102257,,,TRUE,,,chr16:23193716-23194773,Island
cg19540689,0.140357905,0.615135592,0.144481414,2.425726666,0.016207432,0.994999996,1,chr5,82767297,-,VCAN;VCAN;VCAN;VCAN,NM_001164097;NM_004385;NM_001126336;NM_001164098,TSS200;TSS200;TSS200;TSS200,,DMR,,5:82802993-82803553,,,TRUE,,rs73146665,chr5:82768387-82769268,N_Shore
cg18027227,0.137445217,0.830176503,0.142029485,2.425667771,0.016209982,0.994999996,1,chr3,119396313,+,COX17,NM_005694,TSS200,,,,3:120878664-120879077,3:119395182-119396878,Promoter_Associated,,,,chr3:119395989-119396387,Island
cg22356484,0.035532029,0.533553179,0.07349022,2.425645012,0.016210967,0.994999996,1,chr17,43138772,+,DCAKD;NMT1,NM_024819;NM_021079,TSS1500;1stExon,,,,17:40493488-40494492,17:43138038-43139220,Promoter_Associated,TRUE,,,chr17:43138229-43138857,Island
cg04153536,0.034911528,-0.536236575,-0.070481568,-2.4256292,0.016211651,0.994999996,1,chr9,37576958,+,FBXO10,NM_012166,TSS1500,,,,,,,,,,chr9:37575918-37576445,S_Shore
cg27176392,0.115712262,0.886051299,0.133054023,2.425954066,0.016211779,0.994999996,1,chr19,2652259,+,GNG7,NM_052847,5'UTR,,,,,,,,,,chr19:2650659-2650911,S_Shore
cg01972688,0.062504925,-0.764725335,-0.098064311,-2.42634707,0.016212487,0.994999996,1,chr11,45928848,+,C11orf94,NM_001080446,TSS200,,,,,,,TRUE,,,,OpenSea
cg02215430,0.061449666,0.63118395,0.096613347,2.42557431,0.016214028,0.994999996,1,chr6,41716413,+,PGC;PGC,NM_001166424;NM_002630,TSS1500;TSS1500,,,,,,,,,,,OpenSea
cg23389776,0.039582819,-0.593245321,-0.077022657,-2.425504588,0.016217047,0.994999996,1,chr19,51892428,+,LIM2;LIM2,NM_001161748;NM_030657,TSS1500;TSS1500,,,,,19:51892242-51892445,Unclassified_Cell_type_specific,,rs74862871,,,OpenSea
cg08834401,0.082140887,-0.535356404,-0.111439305,-2.425441723,0.01621977,0.994999996,1,chr2,71017846,+,FIGLA,NM_001004311,TSS200,,,,2:70870337-70871553,2:71016476-71017988,Unclassified,TRUE,,,chr2:71017028-71017976,Island
cg20461912,0.030251996,-1.101199079,-0.066904629,-2.42541768,0.016220812,0.994999996,1,chr3,138664350,-,FOXL2;FOXL2,NM_023067;NM_023067,1stExon;3'UTR,,,,3:140146409-140149194,3:138663142-138664518,Unclassified_Cell_type_specific,,,,chr3:138663718-138666346,Island
cg23424125,0.205654682,0.29945456,0.178729903,2.425407778,0.016221241,0.994999996,1,chr8,1494546,-,DLGAP2,NM_004745,5'UTR,,,,,,,,,,chr8:1495105-1495333,N_Shore
cg13916516,0.01325771,0.39755048,0.046702418,2.425376119,0.016222612,0.994999996,1,chr9,140268774,+,EXD3,NM_017820,Body,,,,9:139388302-139388798,,,,,rs75707664,chr9:140268713-140268993,Island
cg17837076,0.031745859,0.639949331,0.06785803,2.425281968,0.016226691,0.994999996,1,chr15,79105018,-,ADAMTS7,NM_014272,TSS1500,,,,,,,,,,chr15:79102715-79104628,S_Shore
cg11960629,0.083621491,0.556927868,0.112409177,2.425242521,0.016228401,0.994999996,1,chr10,91295317,+,SLC16A12,NM_213606,TSS200,,,TRUE,10:91284928-91285999,,,TRUE,,,chr10:91294947-91295925,Island
cg07300386,0.054415632,-0.498357146,-0.089616967,-2.425229276,0.016228975,0.994999996,1,chr6,168529652,+,,,,,,,6:168272481-168273384,,,,,,chr6:168529982-168530307,N_Shore
cg14725858,0.02671928,0.712081718,0.064033505,2.425154002,0.016232237,0.994999996,1,chr5,36241190,+,C5orf33;C5orf33,NM_153013;NM_001085411,5'UTR;Body,,,,5:36276802-36278439,,,,,,chr5:36241003-36242664,Island
cg07162700,0.103900926,0.848135001,0.126730273,2.425137685,0.016232944,0.994999996,1,chr3,8499933,-,,,,,,TRUE,,,,,,,,OpenSea
cg24208172,0.055647981,-0.709507137,-0.090790077,-2.425111421,0.016234083,0.994999996,1,chr4,85504879,-,CDS1,NM_001263,Body,,,,4:85722571-85724161,,,,,,chr4:85503546-85504893,Island
cg07163719,0.070352715,0.763596984,0.101718084,2.425067884,0.01623597,0.994999996,1,chr8,652755,-,ERICH1,NM_207332,Body,,,,8:642622-642799,,,,,,chr8:651163-651453,S_Shore
cg20440187,0.061060478,0.700151454,0.094137975,2.42489924,0.016243283,0.994999996,1,chr6,32180641,+,NOTCH4,NM_004557,Body,,,,,,,,,,,OpenSea
cg06211270,0.245554608,0.99105434,0.183091649,2.424842277,0.016245753,0.994999996,1,chr12,92028031,+,,,,,,,12:90551695-90552222,,,,,,,OpenSea
cg15623062,0.054082912,0.720000408,0.089303798,2.424738253,0.016250266,0.994999996,1,chr6,31747133,-,VARS,NM_006295,Body,,,,6:31854774-31855249,,,,,,,OpenSea
cg16556008,0.133444702,0.874806521,0.144880756,2.424719274,0.016251089,0.994999996,1,chr1,101360663,+,SLC30A7;EXTL2;EXTL2;SLC30A7,NM_001144884;NM_001033025;NM_001439;NM_133496,TSS1500;TSS1500;TSS1500;TSS1500,,,,1:101132944-101133394,1:101360579-101360817,Promoter_Associated,,rs3806163,,chr1:101360588-101360832,Island
cg24676534,0.096094855,-0.912655158,-0.118565176,-2.424713791,0.016251327,0.994999996,1,chr5,132201913,+,GDF9;UQCRQ,NM_005260;NM_014402,TSS1500;TSS1500,,,,5:132229688-132230721,5:132201535-132203198,Promoter_Associated,,,,chr5:132201901-132202753,Island
cg12374721,0.201783803,-0.718893597,-0.176896801,-2.424711651,0.01625142,0.994999996,1,chr17,46799640,+,C17orf93;PRAC,NR_024103;NM_032391,TSS1500;Body,,,TRUE,17:44154416-44154755,,,,,,chr17:46800533-46800746,N_Shore
cg04534198,0.084351257,-0.378296721,-0.113673967,-2.424711302,0.016251435,0.994999996,1,chr3,130745460,-,NEK11;ASTE1;ASTE1;NEK11;NEK11,NM_024800;NM_014065;NM_014065;NM_001146003;NM_145910,TSS1500;1stExon;5'UTR;TSS1500;TSS1500,,,TRUE,3:132227938-132228682,3:130745132-130746003,Promoter_Associated,,,,chr3:130745388-130745840,Island
cg13285077,0.024814352,0.652159335,0.062330754,2.424671334,0.01625317,0.994999996,1,chr11,134651819,+,,,,,DMR,,,,,,,,,OpenSea
cg12755061,0.068654236,-1.036681196,-0.101073424,-2.425926236,0.016256786,0.994999996,1,chr12,133281274,-,PXMP2,NM_018663,3'UTR,,,,12:131791233-131791409,,,,,,,OpenSea
cg14206898,0.116967224,0.592854529,0.123820964,2.424567024,0.016257697,0.994999996,1,chr9,71627667,-,PRKACG;PRKACG,NM_002732;NM_002732,3'UTR;1stExon,,,,,,,,,,chr9:71628407-71628907,N_Shore
cg04344476,0.022949412,0.872048567,0.058097944,2.424565347,0.016257769,0.994999996,1,chr19,45664763,-,NKPD1,NM_198478,TSS1500,,,TRUE,,,,,,rs12461733,,OpenSea
cg26919332,0.080769069,0.903521918,0.110431577,2.424528586,0.016259365,0.994999996,1,chr7,160752,-,,,,,,,7:255770-255887,,,,rs75921010,,chr7:159773-160039,S_Shore
cg02755938,0.120787571,-1.262506665,-0.133188768,-2.424692925,0.01626071,0.994999996,1,chr18,11850146,+,CHMP1B;GNAL;GNAL;GNAL,NM_020412;NM_001142339;NM_182978;NM_002071,TSS1500;Body;Body;Body,,RDMR,,,,,TRUE,,,chr18:11851209-11852122,N_Shore
cg25820602,0.047095233,0.668393561,0.083038559,2.424485787,0.016261223,0.994999996,1,chr17,76510893,-,DNAH17,NM_173628,Body,,,,17:74022482-74022565,,,,,,,OpenSea
cg16229954,0.069003997,0.091217931,0.106740012,2.438047735,0.016263322,0.994999996,1,chr6,32825045,-,PSMB9;PSMB9,NM_002800;NM_148954,Body;Body,,,,,,,,,,chr6:32820849-32822370,S_Shelf
cg24678502,0.101002394,-0.932082378,-0.121659236,-2.424820558,0.01626557,0.994999996,1,chr2,242139599,+,ANO7,NM_001001891,Body,,,,2:241788272-241788734,,,,,rs77482050,chr2:242139773-242139985,N_Shore
cg09327714,0.130014441,0.855851315,0.139572151,2.425153507,0.016265794,0.994999996,1,chr1,91316253,-,,,,,DMR,,1:91088838-91089978,1:91316192-91316457,Unclassified_Cell_type_specific,,,,chr1:91316249-91317390,Island
cg15182360,0.209183106,0.779308193,0.180017277,2.424255084,0.016271241,0.994999996,1,chr13,61989737,+,PCDH20,NM_022843,TSS200,,DMR,,,,,,,,,OpenSea
cg17656165,0.045899134,-1.136678184,-0.081913908,-2.424228513,0.016272395,0.994999996,1,chr4,90031969,+,,,,,,,4:90250809-90252028,4:90031837-90032883,Promoter_Associated,,,,chr4:90031904-90033005,Island
cg05100107,0.061876589,0.720344064,0.095801088,2.424132999,0.016276545,0.994999996,1,chr10,133373226,+,,,,,,,10:133263093-133263420,,,,,,,OpenSea
cg22055304,0.125156897,0.760436426,0.135996442,2.424076909,0.016278982,0.994999996,1,chr8,6565578,-,AGPAT5,NM_018361,TSS1500,,,,8:6552723-6554188,8:6565516-6566293,Promoter_Associated,,,,chr8:6565314-6566658,Island
cg03549695,0.022576054,-1.082987367,-0.058311121,-2.42404426,0.016280401,0.994999996,1,chr1,27248049,-,NUDC,NM_006600,TSS200,,,,,1:27247533-27248823,Promoter_Associated,,,,chr1:27248048-27248619,Island
cg04356631,0.04754361,-0.733248368,-0.083952154,-2.424013418,0.016281741,0.994999996,1,chr19,13035946,+,FARSA,NM_004461,Body,,,,,,,,rs77092376,,,OpenSea
cg14896306,0.031804941,-0.763571415,-0.069547712,-2.424030754,0.016282802,0.994999996,1,chr19,51611929,+,CTU1,NM_145232,TSS1500,,,,19:56303028-56303742,19:51610896-51612431,Promoter_Associated,,,,chr19:51611423-51612176,Island
cg09171562,0.037859434,-0.828690549,-0.076322065,-2.423960592,0.016284037,0.994999996,1,chr17,17011443,+,MPRIP;MPRIP,NM_015134;NM_201274,Body;Body,,,TRUE,,,,,,,,OpenSea
cg26579616,0.065295494,-1.133080931,-0.098756763,-2.423954619,0.016284297,0.994999996,1,chr15,74060182,-,,,,,,TRUE,,,,,,,,OpenSea
cg04731518,0.093908768,0.698883696,0.119205536,2.423893488,0.016286954,0.994999996,1,chr2,11300549,-,PQLC3,NM_152391,Body,,,,2:11217991-11218243,2:11300539-11300658,Unclassified_Cell_type_specific,,,rs61120126,,OpenSea
cg12063359,0.052726402,-0.771056344,-0.089517932,-2.423843299,0.016289136,0.994999996,1,chr20,43374632,-,KCNK15,NM_022358,1stExon,,,,20:42807764-42808375,20:43373947-43375265,Unclassified_Cell_type_specific,,,,chr20:43374349-43374890,Island
cg02032642,0.158199581,-0.777421344,-0.153185682,-2.424165722,0.016289908,0.994999996,1,chr14,86034651,-,FLRT2,NM_013231,5'UTR,,,TRUE,,,,,,,,OpenSea
cg27307781,0.922599708,-1.070333127,-0.384831191,-2.435872143,0.016290925,0.994999996,1,chr21,37442289,+,CBR1;CBR1,NM_001757;NM_001757,1stExon;5'UTR,high-CpG:36364101-36364201,,,21:36364066-36364588,21:37441890-37442843,Unclassified,,,,chr21:37442140-37442778,Island
cg01029238,0.024241902,-0.830274365,-0.060737654,-2.423713892,0.016294764,0.994999996,1,chr15,76136129,-,UBE2Q2;UBE2Q2,NM_173469;NM_001145335,1stExon;TSS1500,high-CpG:73922508-73923448,,,15:73922326-73923651,15:76135961-76136159,Promoter_Associated,,,,chr15:76135311-76136946,Island
cg20624886,0.035571114,0.553517387,0.072922742,2.423702005,0.016295281,0.994999996,1,chr19,46275613,-,DMPK;DMPK;DMPK;DMPK,NM_001081560;NM_001081563;NM_001081562;NM_004409,Body;Body;Body;Body,,,,,19:46275483-46275691,Unclassified_Cell_type_specific,,,,chr19:46270699-46275167,S_Shore
cg02447488,0.076480264,-0.701975356,-0.105149093,-2.42369276,0.016295683,0.994999996,1,chr1,27711185,+,CD164L2,NM_207397,TSS1500,,,,,,,,rs34194146,,chr1:27709600-27709831,S_Shore
cg24178778,0.054280939,0.599888814,0.091601859,2.423669763,0.016296683,0.994999996,1,chr3,125733461,+,SLC41A3;SLC41A3;SLC41A3;SLC41A3;SLC41A3,NM_001008485;NM_001008487;NM_017836;NM_001164475;NM_001008486,Body;Body;Body;Body;Body,,,TRUE,,,,TRUE,,,,OpenSea
cg22321327,0.14331235,1.013069149,0.135027043,2.423547791,0.016301989,0.994999996,1,chr11,47639458,-,MTCH2,NM_014342,3'UTR,,,TRUE,,,,,,,,OpenSea
cg08840551,0.039078823,-1.046414571,-0.073065407,-2.423472093,0.016305283,0.994999996,1,chr5,56718349,+,,,,,,,5:56754054-56754189,,,,,,,OpenSea
cg11926604,0.059912151,-0.692968509,-0.095530207,-2.423464966,0.016305593,0.994999996,1,chr19,33698076,+,LRP3,NM_002333,Body,,,,19:38389755-38390033,,,,,,chr19:33697914-33698193,Island
cg11123807,0.085273266,1.09515073,0.112726981,2.423328338,0.01631154,0.994999996,1,chr17,744275,-,NXN,NM_022463,Body,,,,17:690624-691657,,,,,,chr17:744617-744907,N_Shore
cg11408900,0.115698052,0.711389214,0.133785138,2.423322603,0.016311789,0.994999996,1,chr10,118498607,+,HSPA12A,NM_025015,Body,,,,,,,,,,chr10:118500868-118502706,N_Shelf
cg07928883,0.144012359,-0.852055384,-0.145922834,-2.423282937,0.016313516,0.994999996,1,chr7,149112940,+,,,,,RDMR,,7:148743764-148743947,,,,,,chr7:149112306-149112545,S_Shore
cg09890980,0.233397228,0.603488189,0.183881668,2.423257276,0.016314633,0.994999996,1,chr1,209401512,+,,,,,,TRUE,,,,,,,chr1:209404845-209405473,N_Shelf
cg03132518,0.145955673,-1.490452837,-0.146606696,-2.424635145,0.016314741,0.994999996,1,chr4,65275045,+,TECRL,NM_001010874,1stExon,,,,,,,,,,,OpenSea
cg16008009,0.20123061,0.660158902,0.165197957,2.423014764,0.016325195,0.994999996,1,chr3,47620532,-,CSPG5,NM_006574,TSS200,,,,3:47594117-47596084,,,TRUE,,,chr3:47619112-47621131,Island
cg22928762,0.033879645,-1.012482391,-0.071804781,-2.423004711,0.016325633,0.994999996,1,chr20,33562131,+,MYH7B,NM_020884,TSS1500,,,,,,,,rs68111051,,,OpenSea
cg08108333,0.297409631,-1.49725943,-0.228881167,-2.444686205,0.016326504,0.994999996,1,chr7,157320662,-,,,,,,,7:157013130-157013424,,,,,,chr7:157320462-157320669,Island
cg08111446,0.453420558,-0.523113742,-0.264149382,-2.422913354,0.016329613,0.994999996,1,chr20,61886079,-,NKAIN4;FLJ16779,NM_152864;NR_024389,TSS200;Body,,,,20:61355152-61356832,,,,,,chr20:61884644-61886387,Island
cg17552134,0.133383874,-1.013586136,-0.143536894,-2.422828108,0.016333328,0.994999996,1,chr6,3221073,-,,,,,,,,,,,,,chr6:3224916-3225634,N_Shelf
cg02548364,0.120305955,-0.738703026,-0.13507362,-2.422826955,0.016333379,0.994999996,1,chr16,56703551,+,MT1H,NM_005951,TSS200,,,,16:55260901-55261232,,,,rs45551436,,chr16:56703387-56703648,Island
cg08098176,0.160608876,-1.004585143,-0.153739082,-2.422737156,0.016337293,0.994999996,1,chr11,113746588,-,USP28,NM_020886,TSS1500,,,,11:113251039-113251903,11:113745194-113746965,Promoter_Associated,,,,chr11:113745816-113746693,Island
cg27502912,0.11277496,-1.083042455,-0.131909516,-2.422723681,0.01633788,0.994999996,1,chr22,51017001,-,CPT1B;CPT1B;CPT1B;CPT1B;CHKB-CPT1B;CPT1B;CPT1B;CPT1B;CPT1B;CPT1B;CPT1B;CPT1B,NM_152245;NM_001145137;NM_001145136;NM_001145135;NR_027928;NM_001145134;NM_152245;NM_004377;NM_152246;NM_001145135;NM_001145136;NM_001145134,1stExon;TSS1500;1stExon;5'UTR;Body;1stExon;5'UTR;TSS200;TSS200;1stExon;5'UTR;5'UTR,,,TRUE,22:49363077-49363870,,,TRUE,,,chr22:51016253-51017020,Island
cg27430402,0.108067791,-0.846008477,-0.127941273,-2.422713462,0.016338326,0.994999996,1,chr1,245223499,+,EFCAB2;EFCAB2;EFCAB2;EFCAB2;EFCAB2,NR_026587;NM_001143943;NR_026588;NM_032328;NR_026586,Body;Body;Body;Body;Body,,,TRUE,,,,,,,,OpenSea
cg26211041,0.091629022,0.65242982,0.117541503,2.422685091,0.016339562,0.994999996,1,chr2,776598,-,,,,,,,2:766598-766720,,,,,,,OpenSea
cg23268630,0.027275403,-0.757279644,-0.065326236,-2.42242179,0.016351045,0.994999996,1,chr1,32264315,-,SPOCD1,NM_144569,Body,low-CpG:32036741-32036906,,TRUE,,,,TRUE,,,,OpenSea
cg17306339,0.058026754,0.547373844,0.089127943,2.42241828,0.016351199,0.994999996,1,chr12,124198578,+,ATP6V0A2,NM_012463,Body,,CDMR,,,12:124198146-124199092,Promoter_Associated,,,,chr12:124196646-124197507,S_Shore
cg23834964,0.167481124,0.857645646,0.15977766,2.422283376,0.016357085,0.994999996,1,chr19,13001894,+,GCDH;GCDH,NM_000159;NM_013976,TSS200;TSS200,,,,19:12862675-12863656,19:13001447-13002339,Promoter_Associated,,,,chr19:13002417-13002656,N_Shore
cg11053632,0.087738456,0.651214187,0.111145113,2.422212171,0.016360192,0.994999996,1,chr16,88053094,-,BANP;BANP,NM_017869;NM_079837,Body;Body,,,,16:86610226-86610841,,,,,,chr16:88052773-88053340,Island
cg07575757,0.132297536,-0.87869793,-0.142290938,-2.42219017,0.016361153,0.994999996,1,chr3,169901768,-,,,,,,,,,,,,,chr3:169898946-169899626,S_Shelf
cg27312986,0.083603487,1.037984568,0.110537602,2.423489295,0.016362338,0.994999996,1,chr16,25702614,-,HS3ST4,NM_006040,TSS1500,,,,,,,TRUE,,,chr16:25702955-25704631,N_Shore
cg11238940,0.085171203,0.443623826,0.112205128,2.422149753,0.016362917,0.994999996,1,chr19,48259031,-,GLTSCR2;SNORD23,NM_015710;NR_003048,Body;TSS200,,,,,,,,,,,OpenSea
cg22984616,0.033664939,-0.826316226,-0.069450939,-2.42210737,0.016364767,0.994999996,1,chr6,57037535,-,BAG2,NM_004282,1stExon,high-CpG:57145017-57145503,,,6:57144914-57145690,6:57036818-57037617,Promoter_Associated,TRUE,,,chr6:57036954-57037731,Island
cg08035082,0.119433357,0.424334761,0.133109279,2.422098799,0.016365141,0.994999996,1,chr11,10471149,-,AMPD3,NM_000480,TSS1500,,,,,,,,,,chr11:10472000-10472857,N_Shore
cg23364711,0.070335536,-0.682963615,-0.102419419,-2.421953937,0.016371467,0.994999996,1,chr13,110696820,-,,,,,,TRUE,,,,,,,,OpenSea
cg01515543,0.083583951,-1.009247068,-0.110784208,-2.421942245,0.016371977,0.994999996,1,chr9,92254510,-,LOC100129066,NR_024280,TSS200,,,,,,,,,,,OpenSea
cg11802172,0.175758694,0.93054048,0.17376683,2.443135733,0.0163728,0.994999996,1,chr6,36953962,+,MTCH1,NM_014341,TSS200,high-CpG:37061625-37062277,,,6:37061275-37062567,6:36953470-36955113,Promoter_Associated,,rs74464043,,chr6:36953667-36954470,Island
cg05300316,0.032025031,-0.846599943,-0.068681895,-2.421860374,0.016375553,0.994999996,1,chr6,30685246,-,MDC1;MDC1,NM_014641;NM_014641,1stExon;5'UTR,,,,6:30792816-30793520,6:30684799-30685738,Promoter_Associated,,,,chr6:30684836-30685503,Island
cg17935616,0.064049673,0.71613123,0.098462726,2.421797249,0.016378311,0.994999996,1,chr6,41774419,+,USP49,NM_018561,Body,,,,6:41881500-41882675,,,,,,chr6:41773954-41774420,Island
cg27540232,0.065684529,0.777772255,0.097458171,2.421703598,0.016382403,0.994999996,1,chr17,17407880,-,,,,,,TRUE,,,,,,rs70965436,,OpenSea
cg23528751,0.094637897,0.523608016,0.117174756,2.421696257,0.016382724,0.994999996,1,chr3,191046721,-,CCDC50;CCDC50;UTS2D,NM_174908;NM_178335;NM_198152,TSS200;TSS200;5'UTR,,,,,3:191046355-191047917,Promoter_Associated,,,,chr3:191046948-191047710,N_Shore
cg14655532,0.199602936,-0.700367781,-0.169215043,-2.421667647,0.016383974,0.994999996,1,chr1,3664680,+,KIAA0495,NM_207306,TSS1500,,,,,1:3664510-3664698,Unclassified_Cell_type_specific,,,,chr1:3662963-3664085,S_Shore
cg27406727,0.072655788,-0.784962713,-0.103976322,-2.421661463,0.016384244,0.994999996,1,chr4,39529516,+,UGDH,NM_003359,TSS1500,high-CpG:39205721-39206096,,,4:39204929-39206367,,,,,,chr4:39528728-39529723,Island
cg14637631,0.13720514,0.718207162,0.144016507,2.421632353,0.016385517,0.994999996,1,chr17,34891280,-,MYO19;MYO19;PIGW;MYO19;MYO19;MYO19;MYO19,NM_001033580;NM_001163735;NM_178517;NM_025109;NM_001163735;NM_001033580;NM_025109,5'UTR;1stExon;TSS200;5'UTR;5'UTR;1stExon;1stExon,,,,17:31963999-31965593,17:34889796-34891732,Promoter_Associated,,,,chr17:34890466-34891480,Island
cg15178202,0.142797652,-0.985130933,-0.144428821,-2.421625113,0.016385833,0.994999996,1,chr14,105995393,+,TMEM121,NM_025268,Body,,,,14:105063604-105067415,,,,,,chr14:105992499-105996414,Island
cg19076255,0.375373546,-0.829147318,-0.236838386,-2.422039078,0.016389548,0.994999996,1,chr2,48010336,-,MSH6;MSH6,NM_000179;NM_000179,1stExon;5'UTR,,,,2:47863313-47864897,2:48010127-48010358,Promoter_Associated,,,,chr2:48009808-48011443,Island
cg09305687,0.033002432,-0.913236403,-0.070368122,-2.421439028,0.016393968,0.994999996,1,chr2,73114422,-,SPR,NM_003124,TSS200,,,,2:72967745-72968548,2:73114145-73115825,Unclassified,,,,chr2:73114219-73114920,Island
cg24304050,0.049523867,-0.755000844,-0.08366837,-2.421421518,0.016394734,0.994999996,1,chr1,11107870,-,MASP2;MASP2,NM_006610;NM_139208,TSS1500;TSS1500,,,,,,,,,,,OpenSea
cg19876814,0.100205723,0.79275048,0.124686049,2.42133122,0.016398683,0.994999996,1,chr5,140261653,-,PCDHA7;PCDHA12;PCDHA6;PCDHA10;PCDHA4;PCDHA11;PCDHA8;PCDHA1;PCDHA2;PCDHA6;PCDHA1;PCDHA9;PCDHA5;PCDHA13;PCDHA3;PCDHA13;PCDHA10,NM_018910;NM_018903;NM_018909;NM_018901;NM_018907;NM_018902;NM_018911;NM_031411;NM_018905;NM_031849;NM_018900;NM_031857;NM_018908;NM_031865;NM_018906;NM_018904;NM_031860,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;TSS200;Body;TSS200;Body,,RDMR,,,,,,,rs78484684,chr5:140261884-140262153,N_Shore
cg06101324,0.03669516,-0.675208493,-0.072478655,-2.421321322,0.016399116,0.994999996,1,chr1,152955543,+,SPRR1A,NM_005987,TSS1500,,,,,,,,rs76431435,,,OpenSea
cg16116973,0.105268845,0.521325504,0.122625339,2.421306454,0.016399766,0.994999996,1,chr20,33759608,-,PROCR,NM_006404,TSS200,,,,,20:33759584-33760074,Unclassified_Cell_type_specific,,,,chr20:33762403-33762774,N_Shelf
cg11867308,0.08812213,0.552139895,0.113443898,2.421208317,0.016404059,0.994999996,1,chr22,50885658,+,SBF1,NM_002972,Body,,,,22:49232144-49232666,,,,,,chr22:50885457-50885710,Island
cg08655330,0.032235474,0.639154144,0.070500215,2.42117542,0.016405498,0.994999996,1,chr1,19132135,+,,,,,,TRUE,,,,,,,,OpenSea
cg24541425,0.064737855,1.192546704,0.096824415,2.421156069,0.016406345,0.994999996,1,chr12,130529058,+,,,,,,TRUE,12:129094944-129095224,,,,rs58262168,,chr12:130526915-130527117,S_Shore
cg03709091,0.358729776,0.779430638,0.235524217,2.421134989,0.016407267,0.994999996,1,chr6,48036409,-,C6orf138;C6orf138,NM_001013732;NM_001013732,1stExon;5'UTR,,DMR,TRUE,6:48144146-48144686,,,,,,chr6:48036137-48036410,Island
cg13864107,0.228775029,0.924665792,0.186052758,2.421048787,0.01641104,0.994999996,1,chr11,123132360,+,,,,,RDMR,,11:122637514-122637617,11:123131916-123132865,Unclassified,TRUE,rs75257171,,,OpenSea
cg20926720,0.061403191,-0.66880412,-0.096014772,-2.420881829,0.016418348,0.994999996,1,chr2,44065725,-,ABCG8;ABCG5,NM_022437;NM_022436,TSS1500;1stExon,,,,,,,,,,,OpenSea
cg13855776,0.062167531,0.578621103,0.097003881,2.420712342,0.016425771,0.994999996,1,chr10,50506896,+,C10orf71;C10orf71,NM_199459;NM_001135196,TSS1500;TSS1500,,,TRUE,10:50176870-50176919,,,,,,,OpenSea
